run_key,dataset,model,attack_id,attribute,target_items,selected_items,filler_items,budget,fake_users,unprivileged_group,privileged_group,precision,recall,ndcg,precision_f,recall_f,ndcg_f,precision_m,recall_m,ndcg_m,precision_y,recall_y,ndcg_y,precision_o,recall_o,ndcg_o,precision_gender_ratio,recall_gender_ratio,ndcg_gender_ratio,precision_age_ratio,recall_age_ratio,ndcg_age_ratio,mannwhitney_u,p_value
rk_d148ef6612a1cc9c00ef,ml-100k,slim-u,cfair_influencer_push_random,age,10,,,0.1,67,y,o,0.1317880794701987,0.2015842356074144,0.1857678578863433,,,,,,,0.1305900621118012,0.1900664251207729,0.1795073774320581,0.1347328244274809,0.229895189628014,0.2011562144228307,,,,0.9692520190734256,0.8267525102561442,0.8923779856720376,90993.5,0.008565776427150857
rk_700f1b3fbb67dd9bafc2,ml-100k,slim-u,cfair_influencer_push_random,age,10,,,0.25,168,y,o,0.1338852097130242,0.2037133396404919,0.187311468996013,,,,,,,0.1321428571428571,0.1914121808143547,0.1805967052686146,0.1381679389312977,0.2339497758390888,0.2038164607534351,,,,0.9563930544593529,0.8181763804980453,0.8860751707738151,89570.0,0.046702635490322886
rk_b1f26d9c3887535d211b,ml-100k,slim-u,cfair_influencer_push_random,age,10,,,0.5,336,y,o,0.1306843267108167,0.1998458250113879,0.1848478739912891,,,,,,,0.1285714285714286,0.1871333678398895,0.1778992347305969,0.1358778625954198,0.2310932388222464,0.2019277353801662,,,,0.9462279293739968,0.8097743092511237,0.8810044563500343,93915.0,0.0017984412989968843
rk_551cb444d64112922139,ml-100k,slim-u,cfair_influencer_push_random,age,10,,,1.0,671,y,o,0.1309050772626931,0.2007822628683556,0.1855562450006156,,,,,,,0.1296583850931677,0.1893331608005521,0.1782021138009061,0.1339694656488549,0.2289243305464679,0.2036328117663138,,,,0.9678204243421636,0.8270556491247247,0.8751149299328457,90762.5,0.026210014222431296
rk_f935d2925d48261e6737,ml-100k,slim-u,cfair_influencer_push_random,age,10,,,2.0,1342,y,o,0.1303532008830022,0.1985572374645222,0.1830137479689911,,,,,,,,,,,,,,,,,,,,
rk_30ec5cefb7b6c7d2bf11,ml-100k,slim-u,cfair_influencer_push_random,age,10,,,3.0,2013,y,o,0.1284768211920529,0.1971863064578296,0.1803364978894363,,,,,,,,,,,,,,,,,,,,
rk_4bac6aa0d513350a85ee,ml-100k,svd,cfair_influencer_push_random,age,10,,,0.1,67,y,o,0.1182119205298013,0.1821800868986299,0.1632850846544937,,,,,,,0.1200310559006211,0.1733683328403825,0.1618548419002181,0.1137404580152671,0.2038395129043984,0.1668006431802703,,,,1.05530659885781,0.8505138693188153,0.9703490275231916,90615.0,0.018763049859417586
rk_c4a97bec4d44818a0d67,ml-100k,svd,cfair_influencer_push_random,age,10,,,0.25,168,y,o,0.1201986754966887,0.186007305792074,0.1661761676150363,,,,,,,0.1226708074534161,0.1777247855664004,0.1649943963744724,0.1141221374045801,0.2063658669574699,0.1690809793666515,,,,1.0749080786887968,0.8612121189742481,0.9758306167406484,86127.5,0.2886607132029948
rk_c917b81bcaf703278957,ml-100k,svd,cfair_influencer_push_random,age,10,,,0.5,336,y,o,0.1188741721854304,0.1841291741126178,0.1635668097482988,,,,,,,0.120807453416149,0.1764455782312925,0.1629871658324604,0.1141221374045801,0.2030155700957228,0.1649915833429549,,,,1.058580361037828,0.8691233788033971,0.987851395387072,86485.5,0.25254614130580555
rk_8f67ad0f05cb77002c56,ml-100k,svd,cfair_influencer_push_random,age,10,,,1.0,671,y,o,0.1173289183222958,0.1813549003118539,0.1614519486803445,,,,,,,0.1206521739130434,0.1757874889086069,0.1620687137906481,0.1091603053435114,0.1950396825396825,0.1599359306229571,,,,1.105275159622986,0.9012908892160518,1.013335234674183,79817.0,0.9318347722072883
