run_key,dataset,model,attack_id,attribute,target_items,selected_items,filler_items,budget,fake_users,unprivileged_group,privileged_group,precision,recall,ndcg,precision_m,recall_m,ndcg_m,precision_f,recall_f,ndcg_f,precision_y,recall_y,ndcg_y,precision_o,recall_o,ndcg_o,precision_gender_ratio,recall_gender_ratio,ndcg_gender_ratio,precision_age_ratio,recall_age_ratio,ndcg_age_ratio,mannwhitney_u,p_value
rk_80c2126e9c6332ea75fa,ml-100k,slim-i,cfair_favorite_push_random,gender,10,66,,1.0,273,f,m,0.1362030905077262,0.2105605487228004,0.1899342332459481,0.1400921658986175,0.2081906956330919,0.1912070487005905,0.1262745098039215,0.2166106442577031,0.1866848102617432,,,,,,,0.9013673890608876,1.0404434434449952,0.9763489972279802,,,,77219.0,0.964182333740776
rk_365b70a04dad92e37f10,ml-100k,slim-u,cfair_favorite_push_random,gender,10,66,,0.1,27,f,m,0.1335540838852097,0.2019166754266092,0.1865037402430851,0.1374807987711213,0.1985394874795796,0.1884629814740575,0.1235294117647058,0.2105384375972611,0.1815019126298969,,,,,,,0.8985211961879724,1.0604360889111069,0.96306399914872,,,,85319.0,0.1568884263703882
rk_c2c1eb6c872b6c50a93b,ml-100k,slim-u,cfair_favorite_push_random,gender,10,66,,0.25,68,f,m,0.1335540838852097,0.202787413714566,0.1864786884136655,0.1368663594470046,0.1991539268036963,0.1880385636964509,0.1250980392156862,0.212063492063492,0.1824964185740839,,,,,,,0.9140159767610748,1.0648220472826553,0.9705265504404,,,,83281.5,0.459487634612887
rk_9adc0f00eeb11e9676c6,ml-100k,slim-u,cfair_favorite_push_random,gender,10,66,,0.5,136,f,m,0.1345474613686534,0.2046913872244997,0.187194157886254,0.1385560675883256,0.2024949406285811,0.1897521290391776,0.124313725490196,0.2102987861811391,0.1806638080017314,,,,,,,0.8972088170079562,1.038538471767904,0.9521042473490788,,,,85207.5,0.2202168895276369
rk_9d76ea5dbc21618086ed,ml-100k,slim-u,cfair_favorite_push_random,gender,10,66,,0.75,205,f,m,0.1346578366445916,0.2059453729983531,0.1870624697268281,0.1382488479262673,0.2024181357130665,0.1895297370069112,0.1254901960784313,0.2149502023031435,0.1807636814941455,,,,,,,0.9077124183006536,1.0619117775486355,0.9537483898241994,,,,84658.5,0.2868757533014872
rk_63efad6c883f079797ef,ml-100k,slim-u,cfair_favorite_push_random,gender,10,66,,1.0,273,f,m,0.134878587196468,0.2065813448263779,0.186935222370021,0.1385560675883256,0.203303220929949,0.1897896759027942,0.1254901960784313,0.2149502023031435,0.1796479704098827,,,,,,,0.9056997521846876,1.0572887203651713,0.9465634500682438,,,,85994.5,0.1582760329319704
rk_9ff07f8738f5d4d117db,ml-100k,svd,cfair_favorite_push_random,gender,10,66,,0.1,27,f,m,0.1203090507726269,0.1855469708118714,0.164757766199099,0.1288786482334869,0.1912546021993026,0.172246119853986,0.0984313725490196,0.1709757236227824,0.1456404398095641,,,,,,,0.7637523662623571,0.8939691994685284,0.8455368395701706,,,,83448.0,0.4356322265108642
rk_672e597c7a0a45799224,ml-100k,svd,cfair_favorite_push_random,gender,10,66,,0.25,68,f,m,0.1195364238410596,0.1853936718175128,0.163402301865036,0.1273425499231951,0.1903451344695584,0.1707944011272813,0.0996078431372548,0.1727528789293495,0.1445307072778923,,,,,,,0.782203931029589,0.9075770673664244,0.8462262599005428,,,,81965.0,0.6334036437823836
rk_3b7b93b56a4f5a8352d3,ml-100k,svd,cfair_favorite_push_random,gender,10,66,,0.5,136,f,m,0.1178807947019867,0.1826618837380426,0.1603547384415961,0.1254992319508448,0.1872924438592641,0.167096959676949,0.0984313725490196,0.1708403361344538,0.1431422442289892,,,,,,,0.7843185254517964,0.9121581875605572,0.856641823440284,,,,79053.5,0.8932708924353615
rk_f0763548b189c1b3163b,ml-100k,svd,cfair_favorite_push_random,gender,10,66,,0.75,205,f,m,0.1158940397350993,0.179191194505764,0.1582059725103498,0.1230414746543779,0.1826414795308804,0.1648188980345261,0.0976470588235294,0.1703828197945844,0.1413235626427468,,,,,,,0.7936109275170741,0.9328812941737952,0.8574475641327395,,,,75996.0,0.9848018541507167
rk_b1b7866ecbb6ee877a5b,ml-100k,svd,cfair_favorite_push_random,gender,10,66,,1.0,273,f,m,0.1134657836644591,0.176205806089912,0.1555122000450957,0.1201228878648233,0.1785342452393143,0.1620290990522484,0.0964705882352941,0.1702614379084967,0.1388749402268351,,,,,,,0.8030991424702875,0.953662630271697,0.8570987621307026,,,,77709.5,0.946603346012992
rk_90f8d5d01b1b7f37035b,ml-100k,mf,cfair_favorite_push_random,gender,10,79,,0.1,67,m,f,0.084878587196468,0.1334288167069623,0.1157365181742816,0.0861751152073732,0.1278765269548679,0.1126254207311039,0.0815686274509804,0.1476034858387799,0.1236789669409826,,,,,,,1.0564737681673164,0.8663516733916518,0.910627114025352,,,,82094.5,0.6046995594816642
rk_4a661dd46a3c08ab8a4c,ml-100k,mf,cfair_favorite_push_random,gender,10,79,,0.25,168,m,f,0.0842163355408388,0.1288386068187393,0.1156417782582103,0.0854070660522273,0.12793260673445,0.1166760510449857,0.0811764705882353,0.131151571739807,0.1130013406731485,,,,,,,1.052116031078163,0.9754561461776216,1.0325191749933846,,,,81273.0,0.6930372623059058
rk_5c8e5df1e16a6f6eb0cf,ml-100k,mf,cfair_favorite_push_random,gender,10,79,,0.5,335,m,f,0.0798013245033112,0.1172259889975121,0.1052288531711615,0.0817204301075268,0.1164502718650184,0.1060972215444633,0.0749019607843137,0.1192063492063492,0.1030119597946147,,,,,,,1.091031920283736,0.976879777296426,1.029950519881381,,,,81062.0,0.7126240903688275
rk_32e844f34315d51b1e3c,ml-100k,mf,cfair_favorite_push_random,gender,10,79,,0.75,502,m,f,0.0792494481236203,0.1205626511090087,0.1073060624896228,0.0800307219662058,0.1167568819642552,0.1067942635759047,0.0772549019607843,0.1302785558667911,0.1086126550105267,,,,,,,1.035930665044796,0.8962095195746433,0.98325801505869,,,,81250.5,0.6955918237291432
rk_70a4def5e4b1259d0a7f,ml-100k,mf,cfair_favorite_push_random,gender,10,79,,1.0,670,m,f,0.0677704194260485,0.0927923192823855,0.0842410552473885,0.071121351766513,0.0948095725745495,0.0873193790596206,0.0592156862745098,0.0876423902894491,0.0763822756326312,,,,,,,1.2010559404278696,1.0817775765976942,1.143189023060697,,,,78932.5,0.8810384397991606
rk_48ad02b7521cdd8cd2aa,ml-100k,nmf,cfair_favorite_push_random,gender,10,66,,0.1,27,f,m,0.1189845474613686,0.1786752338904657,0.163136958259218,0.1225806451612903,0.179154170628825,0.1675382433116854,0.1098039215686274,0.1774525365701836,0.1519007364193896,,,,,,,0.895768833849329,0.990501845127754,0.906663060426126,,,,82093.5,0.6064855900482667
rk_6bdfe041b3703c7b01ef,ml-100k,nmf,cfair_favorite_push_random,gender,10,66,,0.25,68,f,m,0.1157836644591611,0.1769972668979291,0.158432506922296,0.1208909370199692,0.1801142320727574,0.1648883217398702,0.1027450980392157,0.1690398381574852,0.141951191446842,,,,,,,0.8498990955975784,0.9385146093796816,0.8608929361946319,,,,85206.5,0.2555373395727597
rk_db868fe0776bdd0c5550,ml-100k,nmf,cfair_favorite_push_random,gender,10,66,,0.5,136,f,m,0.1186534216335541,0.1792586460632818,0.1626879745622139,0.1216589861751152,0.1801386145856191,0.1666913404681084,0.1109803921568627,0.1770121381886087,0.1524676168965774,,,,,,,0.912225193107546,0.9826440521694788,0.9146702910205928,,,,82496.0,0.5599498417379086
rk_74763934a692fdf0dd99,ml-100k,nmf,cfair_favorite_push_random,gender,10,66,,0.75,205,f,m,0.1194260485651214,0.1806247591015803,0.162704505736393,0.1248847926267281,0.1849066149757394,0.1682768085293453,0.1054901960784313,0.169693432928727,0.1484787444885032,,,,,,,0.844700094059764,0.9177250524595432,0.8823482319764249,,,,84845.5,0.2920786680714808
rk_c5e820cebd692f841b09,ml-100k,nmf,cfair_favorite_push_random,gender,10,66,,1.0,273,f,m,0.116887417218543,0.1789025543992431,0.162663480012348,0.1202764976958525,0.1800014629507717,0.1661340003785171,0.108235294117647,0.1760971055088702,0.1538034456657752,,,,,,,0.8998873112463375,0.9783093016140136,0.9257794630560384,,,,79600.5,0.8434653885615768
rk_255abc305addbe8ae1e1,ml-100k,neumf,cfair_favorite_push_random,gender,10,57,,0.1,27,f,m,0.0969094922737306,0.143893444059007,0.1299599851141185,0.1004608294930875,0.1452850315753541,0.1339346834710962,0.0878431372549019,0.1403408029878618,0.11981281401454,,,,,,,0.8744018708400789,0.9659687681939352,0.8945615199097866,,,,85156.5,0.2624096042689622
rk_975f4c82f29c6ca6f024,ml-100k,neumf,cfair_favorite_push_random,gender,10,57,,0.25,68,f,m,0.097130242825607,0.1434742808087179,0.1299164410142012,0.1007680491551459,0.1446712018140589,0.1330627349076859,0.0878431372549019,0.1404186118892001,0.1218841377802461,,,,,,,0.8717360114777618,0.970605138607167,0.9159900242904588,,,,81497.5,0.6705190991124073
rk_b0ebe4b935d483302326,ml-100k,neumf,cfair_favorite_push_random,gender,10,57,,0.5,136,f,m,0.1006622516556291,0.1512351518974035,0.1338031110881267,0.1036866359447004,0.1482542120790968,0.1337581911917966,0.0929411764705882,0.1588453159041394,0.1339177889411105,,,,,,,0.8963660130718955,1.0714388055254174,1.0011931811270165,,,,80897.5,0.7323861421181517
rk_eb045d5949bcf6ac94d6,ml-100k,neumf,cfair_favorite_push_random,gender,10,57,,0.75,205,f,m,0.0883002207505518,0.1368973159536073,0.1221295197248552,0.0929339477726574,0.1394765074488576,0.1249224388677078,0.0764705882352941,0.13031279178338,0.1149993614425138,,,,,,,0.8228488089450656,0.9342992176023784,0.920566092728125,,,,82747.5,0.5298259097526684
rk_1a041406a2e3b4fdc7c2,ml-100k,neumf,cfair_favorite_push_random,gender,10,57,,1.0,273,f,m,0.095364238410596,0.1458771330460072,0.1312093213620067,0.0978494623655914,0.1481451003340404,0.1334042366458788,0.0890196078431372,0.1400871459694989,0.1256058317549452,,,,,,,0.9097608274078862,0.9456076890401892,0.9415430492538668,,,,84102.0,0.3733476588897937
rk_67f963029265a9ad689d,ml-100k,bnslim-u-gender,cfair_favorite_push_random,gender,10,66,,0.1,27,f,m,0.1334437086092715,0.2016959248747328,0.1865700588720924,0.137173579109063,0.1980786579864921,0.1884190811645768,0.1239215686274509,0.2109305944600062,0.1818496137253969,,,,,,,0.9033923983927276,1.0648829944838911,0.9651337465474542,,,,84647.0,0.2384845211396385
rk_f1fbd132c4f3837e9ddf,ml-100k,bnslim-u-gender,cfair_favorite_push_random,gender,10,66,,0.25,68,f,m,0.1334437086092715,0.2026770384386278,0.1866452968379309,0.1368663594470046,0.1991539268036964,0.1882248001430743,0.1247058823529411,0.211671335200747,0.1826129178118588,,,,,,,0.911150722915429,1.062852932894408,0.970185212963702,,,,82962.0,0.5060390781303993
rk_268c55376400ac8ebfca,ml-100k,bnslim-u-gender,cfair_favorite_push_random,gender,10,66,,0.5,136,f,m,0.1342163355408388,0.2043602613966852,0.1871071782287062,0.138095238095238,0.2020341111354936,0.1898032373727768,0.124313725490196,0.2102987861811391,0.1802242978256084,,,,,,,0.9002028397565925,1.0409073250016818,0.9495322646770502,,,,84830.0,0.2615573676024908
rk_811132f1169e85ab3275,ml-100k,bnslim-u-gender,cfair_favorite_push_random,gender,10,66,,0.75,205,f,m,0.1345474613686534,0.2062029153088755,0.1870625863599316,0.1380952380952381,0.2027765586521347,0.1898357365211429,0.1254901960784313,0.2149502023031435,0.1799828971248392,,,,,,,0.9087221095334684,1.0600347679826878,0.9480980790189296,,,,85004.0,0.2489755804013557
rk_e4e7352c61413a78757f,ml-100k,bnslim-u-gender,cfair_favorite_push_random,gender,10,66,,1.0,273,f,m,0.1345474613686534,0.2062502189985633,0.1868626919559406,0.1380952380952381,0.2028423914368615,0.1896838547758521,0.1254901960784313,0.2149502023031435,0.1796604292274607,,,,,,,0.9087221095334684,1.0596907322010685,0.947157202386908,,,,85463.0,0.2053154825450596
rk_29a7ca9b3eb5cb8fb87c,ml-100k,mf-value-gender,cfair_favorite_push_random,gender,10,79,,0.1,67,m,f,0.0795805739514348,0.1269355093030589,0.1101421028540725,0.0820276497695852,0.1273352351693365,0.1116947385522595,0.0733333333333333,0.1259150326797385,0.1061783152481127,,,,,,,1.1185588604943444,1.0112790542906045,1.0519543307054389,,,,82960.0,0.504999457061046
rk_25d3bf2940a56b0d85a7,ml-100k,mf-value-gender,cfair_favorite_push_random,gender,10,79,,0.25,168,m,f,0.080242825607064,0.1210527698938295,0.1119482588228818,0.0827956989247311,0.1231920366712993,0.1150440385390001,0.0737254901960784,0.1155913476501711,0.1040449153123209,,,,,,,1.1230267673301304,1.065754826599402,1.1057151442111537,,,,83136.0,0.4845095520578102
rk_529e7691b9702bd69b81,ml-100k,mf-value-gender,cfair_favorite_push_random,gender,10,79,,0.5,335,m,f,0.0772626931567329,0.1167695959914502,0.1094309263803942,0.0792626728110599,0.1145264916002243,0.1094208997407182,0.072156862745098,0.122496109554933,0.1094565238016849,,,,,,,1.0984772590663194,0.9349398280184988,0.9996745368870724,,,,85161.5,0.2632448987602899
rk_6d301076a5e888223ddd,ml-100k,mf-value-gender,cfair_favorite_push_random,gender,10,79,,0.75,502,m,f,0.0795805739514348,0.1207387259539577,0.1095447208029748,0.0829493087557603,0.1240051934752395,0.1136803281307898,0.0709803921568627,0.1123996265172735,0.0989867585660824,,,,,,,1.1686228581612648,1.1032527181590095,1.148439748685155,,,,83310.5,0.4642040389425319
rk_8d71cf87773f5c43cbe5,ml-100k,mf-value-gender,cfair_favorite_push_random,gender,10,79,,1.0,670,m,f,0.0719646799116997,0.1041390728476821,0.0959129946103351,0.0725038402457757,0.1008088898641894,0.0945685482110869,0.0705882352941176,0.1126408341114223,0.0993452871825333,,,,,,,1.0271377368151562,0.8949586591703593,0.9519178100248504,,,,88959.0,0.0399675692264704
rk_d876cdaa1a0bd5dca587,ml-100k,mf-absolute-gender,cfair_favorite_push_random,gender,10,79,,0.1,67,m,f,0.0781456953642384,0.122680367216791,0.1068541775789239,0.0803379416282642,0.1224038719430424,0.1086908053566891,0.0725490196078431,0.1233862433862433,0.1021653748992176,,,,,,,1.1073608170382363,0.9920382417339204,1.063871252505152,,,,85075.5,0.2721665032622051
rk_de3eabe4fc16d905cd87,ml-100k,mf-absolute-gender,cfair_favorite_push_random,gender,10,79,,0.25,168,m,f,0.0790286975717439,0.1175220750551876,0.1086802303863963,0.0806451612903225,0.1185880086801745,0.1110571573551397,0.0749019607843137,0.1148008092125739,0.1026120756544279,,,,,,,1.0766762371221077,1.0329893098626857,1.0823010512832116,,,,84286.5,0.3536571069160292
rk_71b0c0f4ee9c2d94f790,ml-100k,mf-absolute-gender,cfair_favorite_push_random,gender,10,79,,0.5,335,m,f,0.0764900662251655,0.1160753705455692,0.1084779846262428,0.0788018433179723,0.113231780167264,0.108666180315631,0.0705882352941176,0.1233348895113601,0.1079975321015694,,,,,,,1.116359447004608,0.9180839307991152,1.006191328644739,,,,86674.5,0.1404346833063022
rk_9c8de6a4a318e119ac6f,ml-100k,mf-absolute-gender,cfair_favorite_push_random,gender,10,79,,0.75,502,m,f,0.0772626931567329,0.1166964504712849,0.106248015336675,0.0806451612903225,0.1187611245214931,0.1084843816863279,0.0686274509803921,0.1114254590725179,0.1005387035969729,,,,,,,1.1751152073732718,1.0658347339112249,1.0790310378499277,,,,85757.5,0.2095437354977803
rk_72b5a720cdeb32700d9b,ml-100k,mf-absolute-gender,cfair_favorite_push_random,gender,10,79,,1.0,670,m,f,0.0392935982339955,0.0643536038403588,0.0502547410151269,0.0394777265745007,0.059908443664204,0.0501433568740511,0.0388235294117647,0.0757018362900715,0.0505390981752851,,,,,,,1.0168505329795654,0.7913737182629097,0.9921696010510226,,,,88053.0,0.0680810502165068
rk_fed60d9691e33207be01,ml-100k,mf-under-gender,cfair_favorite_push_random,gender,10,79,,0.1,67,m,f,0.0794701986754966,0.1246859560601282,0.1085656276167205,0.0811059907834101,0.1240539585009631,0.1089735750677131,0.0752941176470588,0.1262994086523498,0.1075241617712453,,,,,,,1.077188940092166,0.982221214055186,1.0134798846379425,,,,80498.5,0.7712956264071349
rk_f89a7be7ac87b2c6e8e8,ml-100k,mf-under-gender,cfair_favorite_push_random,gender,10,79,,0.25,168,m,f,0.0809050772626931,0.1235414695679596,0.1123614348475467,0.0820276497695852,0.1228854265720625,0.1133768124320619,0.0780392156862745,0.1252163087457205,0.1097692356023727,,,,,,,1.0511080749368966,0.9813851550408552,1.032865099313957,,,,80712.0,0.750958789639668
rk_af93a0be59acdb843955,ml-100k,mf-under-gender,cfair_favorite_push_random,gender,10,79,,0.5,335,m,f,0.0794701986754966,0.1213830197273905,0.1120264622049357,0.0823348694316436,0.1182692073245068,0.1109704603624587,0.072156862745098,0.1293323996265172,0.1147223727910238,,,,,,,1.1410538970146265,0.9144592357834664,0.9672957215119716,,,,81196.5,0.7037470705479274
rk_0d53ab297ae5265743c1,ml-100k,mf-under-gender,cfair_favorite_push_random,gender,10,79,,0.75,502,m,f,0.0757174392935982,0.1142712603805319,0.1066089904321419,0.0795698924731182,0.1176151464169897,0.1094470825817822,0.0658823529411764,0.1057345160286336,0.0993635081207074,,,,,,,1.2077572964669736,1.1123628388778808,1.101481667181328,,,,77428.5,0.9525652476782404
rk_526ccddc528e2efa0bf9,ml-100k,mf-under-gender,cfair_favorite_push_random,gender,10,79,,1.0,670,m,f,0.0371964679911699,0.0545941518623637,0.0469649346282192,0.041321044546851,0.058185209567698,0.0520775755242142,0.0266666666666666,0.0454263927793339,0.0339126631643258,,,,,,,1.5495391705069126,1.2808679273818222,1.535638037976233,,,,77608.5,0.9582954971254884
rk_1a36dd6f40fba674ded8,ml-100k,mf-over-gender,cfair_favorite_push_random,gender,10,79,,0.1,67,m,f,0.0815673289183223,0.1258339465293107,0.1097413968848153,0.0827956989247311,0.1225958842318289,0.1078523969229739,0.0784313725490196,0.1341005291005291,0.1145639026697513,,,,,,,1.0556451612903226,0.9142088033069904,0.941416924612595,,,,85077.5,0.2732062777442288
rk_4a9cc387843f046a90ba,ml-100k,mf-over-gender,cfair_favorite_push_random,gender,10,79,,0.25,168,m,f,0.0839955849889624,0.1299081958022355,0.1130729107523686,0.0847926267281106,0.1283276034428108,0.1140543661962267,0.0819607843137254,0.1339433551198257,0.1105673127368722,,,,,,,1.0345511873525457,0.9580736821771332,1.0315378331356666,,,,83789.0,0.4098867793631359
rk_1fc349b63bc20a059d30,ml-100k,mf-over-gender,cfair_favorite_push_random,gender,10,79,,0.5,335,m,f,0.0807947019867549,0.12356424541855,0.1114654526203932,0.0841781874039938,0.1226958525345622,0.1137033213703416,0.072156862745098,0.1257812013694366,0.1057523053411132,,,,,,,1.1665998797836106,0.97547050909609,1.075185273773292,,,,80838.5,0.734327543261155
rk_1cb96b49b42064b350c8,ml-100k,mf-over-gender,cfair_favorite_push_random,gender,10,79,,0.75,502,m,f,0.0745033112582781,0.1132634289919058,0.1029998445207609,0.0766513056835637,0.1136097091166215,0.1032115335693842,0.0690196078431372,0.1123793962029256,0.1024594148319227,,,,,,,1.1105728948470883,1.0109478512544623,1.0073406503315994,,,,85229.0,0.2586440906921953
rk_63797f22d12b3d37273f,ml-100k,mf-over-gender,cfair_favorite_push_random,gender,10,79,,1.0,670,m,f,0.07560706401766,0.1052752373944426,0.1008704045325591,0.0798771121351766,0.1076128300782678,0.1053831631021967,0.0647058823529411,0.099307500778089,0.0893495973606607,,,,,,,1.2344644602709116,1.083632447046853,1.1794475433035958,,,,79489.0,0.8462821495184456
rk_12c51e296b3a45985258,ml-100k,ease-i,cfair_favorite_push_random,age,10,80,,0.1,67,y,o,0.1355408388520971,0.2111373909387154,0.1907656288670698,,,,,,,0.133695652173913,0.1984022232081238,0.1824873201749136,0.1400763358778626,0.2424406276505513,0.2111138380187821,,,,0.9544485250562728,0.8183538589666436,0.8644024564542203,87196.0,0.1590499567175212
rk_acf66403ae47267e5ad3,ml-100k,ease-i,cfair_favorite_push_random,age,10,80,,0.25,168,y,o,0.1353200883002207,0.2106577840849364,0.1907906694336984,,,,,,,0.1335403726708074,0.1981434240362811,0.1826778984565336,0.1396946564885496,0.241418272143463,0.2107319843546684,,,,0.9559447442555068,0.8207474201394924,0.8668731470258505,87193.5,0.16366122301765612
rk_a5be19b0ead3d3eeb0c3,ml-100k,ease-i,cfair_favorite_push_random,age,10,80,,0.5,336,y,o,0.1352097130242825,0.2106319422544588,0.1910884120176249,,,,,,,0.133695652173913,0.1985082076308784,0.1832686012554358,0.1389312977099236,0.2404322670544044,0.2103096262575097,,,,0.9623148590539892,0.8256304782334413,0.8714227898966258,86141.5,0.2714031630879335
rk_4d332f77aa2a10dbeabd,ml-100k,ease-i,cfair_favorite_push_random,age,10,80,,0.75,503,y,o,0.1350993377483443,0.2099819545183783,0.190728938113987,,,,,,,0.1333850931677018,0.1974212511091393,0.1825137970122854,0.1393129770992366,0.2408563552647522,0.2109218803639714,,,,0.9574491619161064,0.8196638651786105,0.8653146686220299,88107.0,0.10383323856077165
rk_ce940fdce3aad18dd3e2,ml-100k,ease-i,cfair_favorite_push_random,age,10,80,,1.0,671,y,o,0.1346578366445916,0.2094073022880969,0.1900492625686908,,,,,,,0.1330745341614906,0.1970934388248052,0.1821888455132427,0.1385496183206107,0.2396749666787835,0.2093702876973494,,,,0.9604828636449187,0.822336356424546,0.8701752646803534,85809.5,0.3129288107207694
rk_4fad11bb11f8a71f42b2,ml-100k,ease-u,cfair_favorite_push_random,age,10,80,,0.1,67,y,o,0.1296909492273731,0.2058209818143593,0.1858342014058495,,,,,,,0.1309006211180124,0.1971889480429853,0.1803288677309572,0.1267175572519084,0.2270386526111717,0.1993663956296305,,,,1.0330109256903388,0.8685258909666486,0.9045098456108924,79447.0,0.9501909965882095
rk_08a671a27d276f8e700d,ml-100k,ease-u,cfair_favorite_push_random,age,10,80,,0.25,168,y,o,0.1289183222958057,0.2060741441536143,0.1860890617170399,,,,,,,0.1298136645962732,0.1974785566400473,0.1809097031512321,0.1267175572519084,0.2272022294923058,0.1988200041459721,,,,1.0244331362717949,0.8691752588930247,0.9099170072364022,79802.5,0.9310066920197483
rk_a5c7823d0c8e52034231,ml-100k,ease-u,cfair_favorite_push_random,age,10,80,,0.5,336,y,o,0.1299116997792494,0.2051092364834086,0.1864025627740505,,,,,,,0.13027950310559,0.1949133638962831,0.1801514444999301,0.1290076335877862,0.23017084696474,0.2017679069287586,,,,1.0098588702267637,0.8468203791514135,0.8928647139286574,82971.5,0.6705205506895613
rk_7b99eb08c2872d6b23e9,ml-100k,ease-u,cfair_favorite_push_random,age,10,80,,0.75,503,y,o,0.1298013245033112,0.2043856652300361,0.1862904019558182,,,,,,,0.1309006211180124,0.1958388790298728,0.1808772914296807,0.1270992366412213,0.2253937961953228,0.199595910271973,,,,1.0299087907783562,0.8688743094781625,0.9062174229081849,81303.5,0.832835585511082
rk_db8dda05c51f7cb70c53,ml-100k,ease-u,cfair_favorite_push_random,age,10,80,,1.0,671,y,o,0.1313465783664459,0.2068888188093486,0.187998291611469,,,,,,,0.1316770186335404,0.1962030464359656,0.1818502265307026,0.1305343511450381,0.2331546104446867,0.203110329443582,,,,1.0087537684791692,0.8415147616500278,0.8953273180585094,84347.5,0.5020938059615219
rk_4c0b0cda85d6261bf532,ml-100k,slim-i,cfair_favorite_push_random,age,10,80,,0.1,67,y,o,0.1346578366445916,0.2108767826483058,0.1913079302469098,,,,,,,0.134472049689441,0.2011405649216208,0.1843882852559111,0.1351145038167938,0.234808554465043,0.2083165232782197,,,,0.9952451135207218,0.8566151492217696,0.8851351892506819,87981.5,0.12819694264056503
rk_807a4dec1852c001f6ac,ml-100k,slim-i,cfair_favorite_push_random,age,10,80,,0.25,168,y,o,0.1345474613686534,0.2103507480990925,0.1912314039078014,,,,,,,0.134472049689441,0.2003746426106674,0.1841926501799538,0.1347328244274809,0.2348721676965952,0.2085327680327398,,,,0.998064504777154,0.8531221241569533,0.8832791695885197,88703.0,0.0902159036606458
rk_95927d5c33836dde6e85,ml-100k,slim-i,cfair_favorite_push_random,age,10,80,,0.5,336,y,o,0.1341059602649006,0.21043703353306,0.1910236713703045,,,,,,,0.1338509316770186,0.2004245538795228,0.1839848167894313,0.1347328244274809,0.2350478613837392,0.2083252833935197,,,,0.9934545070645576,0.8526967771568431,0.883161245684663,88412.0,0.10768844918814507
rk_715ab93b4737873ab7a9,ml-100k,slim-i,cfair_favorite_push_random,age,10,80,,0.75,503,y,o,0.1344370860927152,0.2107418795332702,0.1910835081236908,,,,,,,0.134472049689441,0.2009421522232081,0.1839315291133512,0.1343511450381679,0.2348297588755604,0.2086631817216246,,,,1.0008999153020892,0.8556928780465605,0.8814757236795728,88603.5,0.0970921064889444
rk_58180cb83fcf42b8769e,ml-100k,slim-i,cfair_favorite_push_random,age,10,80,,1.0,671,y,o,0.1337748344370861,0.2096828024808157,0.1904129554164517,,,,,,,0.1335403726708074,0.1995187567780735,0.1836951043532087,0.1343511450381679,0.2346661819944262,0.2069255358925145,,,,0.9939652738565782,0.850223730928611,0.887735308070568,86381.5,0.2671245930092978
rk_ececfa9d6bdb9912fb9c,ml-100k,slim-u,cfair_favorite_push_random,age,10,80,,0.1,67,y,o,0.1341059602649006,0.2032924244016959,0.1872865086898804,,,,,,,0.1343167701863354,0.1934696342305038,0.1820480288269857,0.1335877862595419,0.2274369926087483,0.2001627721696673,,,,1.0054569653948535,0.8506515673258248,0.9094999377440344,86625.0,0.21047622138728178
rk_fda4dcf9126cde335d81,ml-100k,slim-u,cfair_favorite_push_random,age,10,80,,0.25,168,y,o,0.133774834437086,0.2037834191807702,0.1869206768155544,,,,,,,0.1338509316770186,0.194112935029084,0.1822929350788398,0.1335877862595419,0.2275536168665939,0.1982957366569447,,,,1.0019698314108252,0.8530426266214223,0.9192983074276072,84593.5,0.468926359075025
rk_a72de3c3dab6c8358b08,ml-100k,slim-u,cfair_favorite_push_random,age,10,80,,0.5,336,y,o,0.1341059602649006,0.2044272749570762,0.1868109091021126,,,,,,,0.1338509316770186,0.1941776348220447,0.1820420785727276,0.1347328244274809,0.2296210468920392,0.1985327673499137,,,,0.9934545070645576,0.8456438878329003,0.9169371938078044,85153.5,0.396130538458266
rk_62bccc7112bbee49308f,ml-100k,slim-u,cfair_favorite_push_random,age,10,80,,0.75,503,y,o,0.1337748344370861,0.2046694873681628,0.1868026739109917,,,,,,,0.1335403726708074,0.1946909198461993,0.1822650858938683,0.1343511450381679,0.2291969586816915,0.1979561345332339,,,,0.9939652738565782,0.8494480946258361,0.9207347189499132,85548.5,0.34723435911853795
rk_d6cc88cf9e10a2949d23,ml-100k,slim-u,cfair_favorite_push_random,age,10,80,,1.0,671,y,o,0.1339955849889624,0.2049638214373314,0.1872682247111787,,,,,,,0.1335403726708074,0.1946909198461993,0.1824047069720964,0.1351145038167939,0.2302147703865261,0.1992228255660221,,,,0.9883496508404392,0.8456925657694208,0.9155813670138304,86491.5,0.24086582901803189
rk_8482d8ec8a1559549edc,ml-100k,svd,cfair_favorite_push_random,age,10,80,,0.1,67,y,o,0.1189845474613686,0.1848580013315112,0.162822669942447,,,,,,,0.1209627329192546,0.1755212954747116,0.1603637957844945,0.1141221374045801,0.2078077668726523,0.1688666201627577,,,,1.0599410041754087,0.844632989979983,0.9496476901706926,91507.0,0.01240189700271356
rk_ec59294409a4aa4f5498,ml-100k,svd,cfair_favorite_push_random,age,10,80,,0.25,168,y,o,0.11280353200883,0.1777633238725954,0.1572458647349232,,,,,,,0.1118012422360248,0.1645241792369121,0.1516658416595807,0.115267175572519,0.2103053435114504,0.1709616466453071,,,,0.9699313068158448,0.7823109793116331,0.8871337205486838,95002.5,0.0006564401049301233
