run_key,dataset,model,attack_id,attribute,target_items,selected_items,filler_items,budget,fake_users,unprivileged_group,privileged_group,precision,recall,ndcg,precision_f,recall_f,ndcg_f,precision_m,recall_m,ndcg_m,precision_y,recall_y,ndcg_y,precision_o,recall_o,ndcg_o,precision_gender_ratio,recall_gender_ratio,ndcg_gender_ratio,precision_age_ratio,recall_age_ratio,ndcg_age_ratio,mannwhitney_u,p_value
rk_6b9752657487ab51a327,ml-100k,ease-i,cfair_influencer_nuke_favorite,age,10,,,0.75,503,y,o,0.1357615894039735,0.2103735239496828,0.1917401383332355,,,,,,,0.1354037267080745,0.199805900621118,0.1856425542230315,0.1366412213740458,0.2363489034290561,0.2067280931690041,,,,0.9909434747909366,0.845385350734631,0.8980035145550596,80286.5,0.8913384754891176
rk_3372030a5312bdafdf22,ml-100k,ease-u,cfair_influencer_nuke_favorite,age,10,,,0.75,503,y,o,0.119205298013245,0.1889296226216756,0.1710405346076663,,,,,,,0.1203416149068323,0.180771221532091,0.1680873477964083,0.116412213740458,0.2089830970556161,0.1782995128765602,,,,1.033754200183281,0.8650040318044616,0.94272466079466,80819.5,0.8517860296160243
rk_d6f9b8cb90b3a0182ffc,ml-100k,slim-i,cfair_influencer_nuke_favorite,age,10,,,0.75,503,y,o,0.1370860927152318,0.2119516275973229,0.1937985047476347,,,,,,,0.1368012422360248,0.1992180567879325,0.1862889383781493,0.1377862595419847,0.2432509390524657,0.2122571335336978,,,,0.9928511209373552,0.8189816555855683,0.8776569026292546,89645.5,0.054298727864727656
rk_8954b8a4c6c42c675ea7,ml-100k,slim-u,cfair_influencer_nuke_favorite,age,10,,,0.75,503,y,o,0.1341059602649006,0.2039432881320298,0.1859221572675361,,,,,,,0.1335403726708074,0.1936008823819383,0.1794097216203991,0.1354961832061068,0.2293650793650793,0.2019298235146974,,,,0.9855655673169452,0.8440730512153711,0.8884756025517982,91973.5,0.011042467348221053
rk_296d9e22b2b5dd3594f5,ml-100k,svd,cfair_influencer_nuke_favorite,age,10,,,0.75,503,y,o,0.1084988962472406,0.170392708223834,0.1485613547883134,,,,,,,0.1090062111801242,0.1604832150251405,0.1442566370669578,0.1072519083969465,0.1947503937961953,0.1591424166682868,,,,1.0163568444552509,0.8240456509324693,0.9064625263775108,92136.5,0.011643283904094033
rk_4e1499665ccd8bedec43,ml-100k,mf,cfair_influencer_nuke_favorite,age,10,,,0.75,503,y,o,0.0798013245033112,0.1260980587967343,0.1112893881270751,,,,,,,0.0787267080745341,0.1187888198757764,0.106774486634846,0.082442748091603,0.1440642796558827,0.122387084924768,,,,0.9549258109040718,0.8245542903453916,0.8724326320908848,86156.0,0.30226680966634734
rk_ee267be75d9a9758cf88,ml-100k,nmf,cfair_influencer_nuke_favorite,age,10,,,0.75,503,y,o,0.1143487858719646,0.1742825607064017,0.1561396024518241,,,,,,,0.1150621118012422,0.1667597111308291,0.1534092749975729,0.1125954198473282,0.1927738398158245,0.1628507890187621,,,,1.0219075692178123,0.8650536363759251,0.942023529157716,85059.0,0.41931601660581086
rk_c8c7a2cf318a5cbed688,ml-100k,bnslim-u-age,cfair_influencer_nuke_favorite,age,10,,,0.75,503,y,o,0.1342163355408388,0.2041482707873436,0.1860898457131101,,,,,,,0.1335403726708074,0.1936674307404121,0.1795011296961042,0.1358778625954198,0.2299103356355264,0.2022850102739949,,,,0.9827971247121224,0.8423606977262227,0.8873674300086302,92496.5,0.00719346409906436
rk_64c6dc751b1be6916f87,ml-100k,mf-value-age,cfair_influencer_nuke_favorite,age,10,,,0.1,67,y,o,0.0839955849889624,0.1245790847612039,0.106570712547545,,,,,,,0.0784161490683229,0.1092625455979493,0.0945839681414035,0.0977099236641221,0.1622273718647764,0.1360343133015725,,,,0.8025402756211181,0.6735148596811665,0.695294928506175,96892.5,0.00013773608374915378
rk_5754cb47103b399fc54c,ml-100k,mf-value-age,cfair_influencer_nuke_favorite,age,10,,,0.25,168,y,o,0.0815673289183223,0.1217430533655699,0.1111553890002498,,,,,,,0.0793478260869565,0.1142610667455387,0.1071416649904061,0.0870229007633587,0.1401338907064097,0.1210211838946746,,,,0.9118039664378336,0.8153706870590188,0.8853133107973241,85379.5,0.3848708193354955
