run_key,dataset,model,attack_id,attribute,target_items,selected_items,filler_items,budget,fake_users,unprivileged_group,privileged_group,precision,recall,ndcg,precision_f,recall_f,ndcg_f,precision_m,recall_m,ndcg_m,precision_y,recall_y,ndcg_y,precision_o,recall_o,ndcg_o,precision_gender_ratio,recall_gender_ratio,ndcg_gender_ratio,precision_age_ratio,recall_age_ratio,ndcg_age_ratio,mannwhitney_u,p_value
rk_9e0484f693a7b01c97f9,ml-100k,mf-value-age,cfair_influencer_push_least_favorite,age,10,,,1.0,671,y,o,0.0459161147902869,0.0745646308560215,0.0581453021630107,,,,,,,0.0504658385093167,0.0769385290348023,0.0614520519239174,0.0347328244274809,0.0687295528898582,0.0500172607659728,,,,1.4529724933451642,1.1194388119780043,1.228616901102344,76405.5,0.9902403148264076
rk_7581eb095626874d2c1e,ml-100k,mf-absolute-age,cfair_influencer_push_least_favorite,age,10,,,0.1,67,y,o,0.0725165562913907,0.1148384666596587,0.1023720887836685,,,,,,,0.0667701863354037,0.1007770137040323,0.0919690110862526,0.0866412213740458,0.1494017327032594,0.1279430125895305,,,,0.7706514898623689,0.6745371146678389,0.7188279314737541,94685.0,0.0013858737075632427
rk_63f921bdd6399ba58564,ml-100k,mf-absolute-age,cfair_influencer_push_least_favorite,age,10,,,0.25,168,y,o,0.0771523178807947,0.1187283191422264,0.1073746982401328,,,,,,,0.0767080745341615,0.1112787143843044,0.1059085796584497,0.0782442748091603,0.1370395613716224,0.1109784400973997,,,,0.9803666111195272,0.8120189036692844,0.9543167084120088,84526.0,0.4812484958611712
rk_0e4117d7caed5742998f,ml-100k,mf-absolute-age,cfair_influencer_push_least_favorite,age,10,,,0.5,336,y,o,0.077924944812362,0.1173538841585199,0.108534755564607,,,,,,,0.077639751552795,0.1132221729271418,0.1067544342238493,0.0786259541984732,0.1275096934448079,0.112910812600668,,,,0.9874570343122472,0.887949534410493,0.9454757411179748,84189.5,0.5203048284399242
rk_af555818cd59e3f9ed2b,ml-100k,mf-absolute-age,cfair_influencer_push_least_favorite,age,10,,,0.75,503,y,o,0.0394039735099337,0.0648485405935737,0.0523277683239818,,,,,,,0.0444099378881987,0.067052400670413,0.0574252877312919,0.0270992366412213,0.0594314188779837,0.0397979877960898,,,,1.6387892572828275,1.1282315303303738,1.4429193763643988,75258.0,0.9972231303443602
rk_2e3f27bdaaa3c03a1c37,ml-100k,mf-absolute-age,cfair_influencer_push_least_favorite,age,10,,,1.0,671,y,o,0.0331125827814569,0.0578765023301447,0.0430771327148138,,,,,,,0.037111801242236,0.0616188504387262,0.0451640015044001,0.0232824427480916,0.0486777535441657,0.0379475773694186,,,,1.593982282863252,1.2658523853780328,1.1901682435410768,77562.5,0.9815009845945176
rk_a9d9593ade150d490b13,ml-100k,mf-under-age,cfair_influencer_push_least_favorite,age,10,,,0.1,67,y,o,0.0759381898454746,0.1219024843197028,0.106454668351572,,,,,,,0.0697204968944099,0.1062204229517894,0.0957910923348563,0.0912213740458015,0.1604492305828184,0.1326659010033464,,,,0.7643000077964603,0.6620188988501386,0.7220475767351858,96714.5,0.00015167791519143538
rk_9c11914e89b358579616,ml-100k,mf-under-age,cfair_influencer_push_least_favorite,age,10,,,0.25,168,y,o,0.0247240618101545,0.0413368548302323,0.0300108181979436,,,,,,,0.0274844720496894,0.0400627279897466,0.0313432413213282,0.0179389312977099,0.0444686780564643,0.0267357018183266,,,,1.5321131227699225,0.9009201474097516,1.1723365832814316,82979.0,0.6739711485038486
rk_528b77d65f9b6bf1b701,ml-100k,mf-under-age,cfair_influencer_push_least_favorite,age,10,,,0.5,336,y,o,0.0813465783664459,0.1226707312800028,0.1116838816558788,,,,,,,0.0824534161490683,0.1205850093660652,0.1109264300441623,0.0786259541984732,0.1277974675875439,0.1135457092816246,,,,1.048679370439607,0.943563371343505,0.9769319399734796,84505.0,0.4836262283042874
rk_2b1d83ba9daa6101287b,ml-100k,mf-under-age,cfair_influencer_push_least_favorite,age,10,,,0.75,503,y,o,0.0221854304635761,0.0372569115946599,0.0285884083094841,,,,,,,0.0270186335403726,0.0429335502316868,0.0333953642109298,0.0103053435114503,0.0233036471586089,0.0167728373150908,,,,2.6218081435472738,1.8423532565298928,1.9910384619830188,80550.5,0.8946618490235159
